ingre1,ingre2,distance
"2-(3,4-Dihydroxyphenyl)chroman-3,5,7-triol",letrozole,3.5
"2-(3,4-Dihydroxyphenyl)chroman-3,5,7-triol",DL-Proline,1.888888889
"2-(3,4-Dihydroxyphenyl)chroman-3,5,7-triol",DL-ISOLEUCINE,2
"2-(3,4-Dihydroxyphenyl)chroman-3,5,7-triol",L-glutamic acid,2.877697842
"2-(3,4-Dihydroxyphenyl)chroman-3,5,7-triol",l-isoleucine,2
"2-(3,4-Dihydroxyphenyl)chroman-3,5,7-triol",D-alanine,2.428571429
"2-(3,4-Dihydroxyphenyl)chroman-3,5,7-triol",D-glutamic acid,2.4
"2-(3,4-Dihydroxyphenyl)chroman-3,5,7-triol",D-proline,2.6
naringenin,citric acid,2.555555556
naringenin,succinic acid,2.778947368
naringenin,DODECANE,3.666666667
naringenin,fumaric acid,2.875
naringenin,adenosine,2.745901639
naringenin,HEXADECANE,3.8
naringenin,L-alanine,2.36
naringenin,uridine,2.636363636
naringenin,L-proline,2.1875
naringenin,L-aspartic acid,2.473684211
naringenin,L-valine,2.285714286
naringenin,uracil,3
naringenin,4-aminobutyric acid,2.83908046
naringenin,sucrose,2.263157895
naringenin,Isoferulic acid,3.8
naringenin,L-threonine,2.4
naringenin,L-leucine,2.2
naringenin,Ethyl caffeate,3.8
naringenin,creatine,3
naringenin,18483-17-5,3
naringenin,Ethanolamine,3.2
naringenin,choline,2.416666667
naringenin,malic acid,2.583333333
naringenin,DL-ALANINE,2.344827586
naringenin,letrozole,4
naringenin,DL-Proline,2.210526316
naringenin,DL-ISOLEUCINE,2.285714286
naringenin,d-Tartaric acid,2.666666667
naringenin,cis-Caffeic acid,3
naringenin,L-glutamic acid,2.814285714
naringenin,l-isoleucine,2.285714286
naringenin,D-(+)-malic acid,3
naringenin,D-alanine,2.875
naringenin,D-glutamic acid,2.666666667
naringenin,D-proline,3
naringenin,97-67-6,2.666666667
DL-ALPHA-TOCOPHEROL,DODECANE,2.882352941
DL-ALPHA-TOCOPHEROL,fumaric acid,2.105263158
DL-ALPHA-TOCOPHEROL,HEXADECANE,2.9375
DL-ALPHA-TOCOPHEROL,4-aminobutyric acid,2.326530612
DL-ALPHA-TOCOPHEROL,Isoferulic acid,3
DL-ALPHA-TOCOPHEROL,L-threonine,1.857142857
DL-ALPHA-TOCOPHEROL,Ethyl caffeate,3.125
DL-ALPHA-TOCOPHEROL,creatine,2.375
DL-ALPHA-TOCOPHEROL,18483-17-5,2.375
DL-ALPHA-TOCOPHEROL,Ethanolamine,2.625
DL-ALPHA-TOCOPHEROL,choline,2
DL-ALPHA-TOCOPHEROL,DL-ALANINE,1.95
DL-ALPHA-TOCOPHEROL,letrozole,3.1875
DL-ALPHA-TOCOPHEROL,DL-Proline,1.7
DL-ALPHA-TOCOPHEROL,DL-ISOLEUCINE,1.84
DL-ALPHA-TOCOPHEROL,L-glutamic acid,2.397350993
DL-ALPHA-TOCOPHEROL,l-isoleucine,1.84
DL-ALPHA-TOCOPHEROL,D-alanine,2.368421053
DL-ALPHA-TOCOPHEROL,D-glutamic acid,2.176470588
DL-ALPHA-TOCOPHEROL,D-proline,2.235294118
5-hydroxy-1-(4-hydroxy-3-methoxyphenyl)decan-3-one,citric acid,3.060606061
5-hydroxy-1-(4-hydroxy-3-methoxyphenyl)decan-3-one,succinic acid,3.054347826
5-hydroxy-1-(4-hydroxy-3-methoxyphenyl)decan-3-one,DODECANE,3.333333333
5-hydroxy-1-(4-hydroxy-3-methoxyphenyl)decan-3-one,fumaric acid,2.8
5-hydroxy-1-(4-hydroxy-3-methoxyphenyl)decan-3-one,adenosine,3.042016807
5-hydroxy-1-(4-hydroxy-3-methoxyphenyl)decan-3-one,HEXADECANE,3
5-hydroxy-1-(4-hydroxy-3-methoxyphenyl)decan-3-one,L-alanine,2.954545455
5-hydroxy-1-(4-hydroxy-3-methoxyphenyl)decan-3-one,uridine,3.25
5-hydroxy-1-(4-hydroxy-3-methoxyphenyl)decan-3-one,L-proline,2.769230769
5-hydroxy-1-(4-hydroxy-3-methoxyphenyl)decan-3-one,L-aspartic acid,2.8125
5-hydroxy-1-(4-hydroxy-3-methoxyphenyl)decan-3-one,L-valine,2.727272727
5-hydroxy-1-(4-hydroxy-3-methoxyphenyl)decan-3-one,uracil,3
5-hydroxy-1-(4-hydroxy-3-methoxyphenyl)decan-3-one,4-aminobutyric acid,3.107142857
5-hydroxy-1-(4-hydroxy-3-methoxyphenyl)decan-3-one,sucrose,2.9375
5-hydroxy-1-(4-hydroxy-3-methoxyphenyl)decan-3-one,Isoferulic acid,3
5-hydroxy-1-(4-hydroxy-3-methoxyphenyl)decan-3-one,L-threonine,2.714285714
5-hydroxy-1-(4-hydroxy-3-methoxyphenyl)decan-3-one,L-leucine,2.75
5-hydroxy-1-(4-hydroxy-3-methoxyphenyl)decan-3-one,Ethyl caffeate,4
5-hydroxy-1-(4-hydroxy-3-methoxyphenyl)decan-3-one,creatine,3
5-hydroxy-1-(4-hydroxy-3-methoxyphenyl)decan-3-one,18483-17-5,3
5-hydroxy-1-(4-hydroxy-3-methoxyphenyl)decan-3-one,Ethanolamine,3
5-hydroxy-1-(4-hydroxy-3-methoxyphenyl)decan-3-one,choline,2.888888889
5-hydroxy-1-(4-hydroxy-3-methoxyphenyl)decan-3-one,malic acid,3
5-hydroxy-1-(4-hydroxy-3-methoxyphenyl)decan-3-one,DL-ALANINE,2.961538462
5-hydroxy-1-(4-hydroxy-3-methoxyphenyl)decan-3-one,letrozole,3
5-hydroxy-1-(4-hydroxy-3-methoxyphenyl)decan-3-one,DL-Proline,2.6875
5-hydroxy-1-(4-hydroxy-3-methoxyphenyl)decan-3-one,DL-ISOLEUCINE,2.818181818
5-hydroxy-1-(4-hydroxy-3-methoxyphenyl)decan-3-one,d-Tartaric acid,3
5-hydroxy-1-(4-hydroxy-3-methoxyphenyl)decan-3-one,cis-Caffeic acid,3
5-hydroxy-1-(4-hydroxy-3-methoxyphenyl)decan-3-one,L-glutamic acid,3.109489051
5-hydroxy-1-(4-hydroxy-3-methoxyphenyl)decan-3-one,l-isoleucine,2.818181818
5-hydroxy-1-(4-hydroxy-3-methoxyphenyl)decan-3-one,D-(+)-malic acid,3
5-hydroxy-1-(4-hydroxy-3-methoxyphenyl)decan-3-one,D-alanine,2.8
5-hydroxy-1-(4-hydroxy-3-methoxyphenyl)decan-3-one,D-glutamic acid,2.333333333
5-hydroxy-1-(4-hydroxy-3-methoxyphenyl)decan-3-one,D-proline,2.333333333
5-hydroxy-1-(4-hydroxy-3-methoxyphenyl)decan-3-one,97-67-6,3
Epigalanthamin,citric acid,2.588235294
Epigalanthamin,succinic acid,2.967741935
Epigalanthamin,DODECANE,3
Epigalanthamin,fumaric acid,2.5
Epigalanthamin,adenosine,2.958333333
Epigalanthamin,HEXADECANE,3
Epigalanthamin,L-alanine,2.52173913
Epigalanthamin,uridine,2.666666667
Epigalanthamin,L-proline,2.214285714
Epigalanthamin,L-aspartic acid,2.588235294
Epigalanthamin,L-valine,2.333333333
Epigalanthamin,uracil,2.6
Epigalanthamin,4-aminobutyric acid,3.023529412
Epigalanthamin,sucrose,2.235294118
Epigalanthamin,Isoferulic acid,3.333333333
Epigalanthamin,L-threonine,2.5
Epigalanthamin,L-leucine,2.230769231
Epigalanthamin,Ethyl caffeate,3.333333333
Epigalanthamin,creatine,2.333333333
Epigalanthamin,18483-17-5,2.333333333
Epigalanthamin,Ethanolamine,3.333333333
Epigalanthamin,choline,2.4
Epigalanthamin,malic acid,2.5
Epigalanthamin,DL-ALANINE,2.481481481
Epigalanthamin,letrozole,3.333333333
Epigalanthamin,DL-Proline,2.235294118
Epigalanthamin,DL-ISOLEUCINE,2.416666667
Epigalanthamin,d-Tartaric acid,2.25
Epigalanthamin,cis-Caffeic acid,2.333333333
Epigalanthamin,L-glutamic acid,2.971014493
Epigalanthamin,l-isoleucine,2.416666667
Epigalanthamin,D-(+)-malic acid,2.5
Epigalanthamin,D-alanine,2.5
Epigalanthamin,D-glutamic acid,2.25
Epigalanthamin,D-proline,2.5
Epigalanthamin,97-67-6,2.571428571
Oleamide,citric acid,2.470588235
Oleamide,succinic acid,2.795698925
Oleamide,DODECANE,3
Oleamide,fumaric acid,2.5
Oleamide,adenosine,2.775
Oleamide,HEXADECANE,3
Oleamide,L-alanine,2.304347826
Oleamide,uridine,2.555555556
Oleamide,L-proline,2.071428571
Oleamide,L-aspartic acid,2.352941176
Oleamide,L-valine,2.083333333
Oleamide,uracil,2.4
Oleamide,4-aminobutyric acid,2.858823529
Oleamide,sucrose,2.176470588
Oleamide,Isoferulic acid,3.333333333
Oleamide,L-threonine,2.125
Oleamide,L-leucine,2.076923077
Oleamide,Ethyl caffeate,3
Oleamide,creatine,2.333333333
Oleamide,18483-17-5,2.333333333
Oleamide,Ethanolamine,1
Oleamide,choline,2.1
Oleamide,malic acid,2.4
Oleamide,DL-ALANINE,2.296296296
Oleamide,letrozole,3
Oleamide,DL-Proline,2.117647059
Oleamide,DL-ISOLEUCINE,2.25
Oleamide,d-Tartaric acid,2
Oleamide,cis-Caffeic acid,2.333333333
Oleamide,L-glutamic acid,2.811594203
Oleamide,l-isoleucine,2.25
Oleamide,D-(+)-malic acid,2.5
Oleamide,D-alanine,2.5
Oleamide,D-glutamic acid,2.25
Oleamide,D-proline,2.5
Oleamide,97-67-6,2.428571429
TANNIC ACID,citric acid,3.242424242
TANNIC ACID,succinic acid,3.576086957
TANNIC ACID,DODECANE,3.333333333
TANNIC ACID,fumaric acid,3.2
TANNIC ACID,adenosine,3.537815126
TANNIC ACID,HEXADECANE,3
TANNIC ACID,L-alanine,3.090909091
TANNIC ACID,uridine,3.375
TANNIC ACID,L-proline,3
TANNIC ACID,L-aspartic acid,3.25
TANNIC ACID,L-valine,2.909090909
TANNIC ACID,uracil,3.25
TANNIC ACID,4-aminobutyric acid,3.69047619
TANNIC ACID,sucrose,2.6875
TANNIC ACID,Isoferulic acid,0
TANNIC ACID,L-threonine,3.142857143
TANNIC ACID,L-leucine,3
TANNIC ACID,Ethyl caffeate,4
TANNIC ACID,creatine,3
TANNIC ACID,18483-17-5,3
TANNIC ACID,Ethanolamine,4
TANNIC ACID,choline,3.333333333
TANNIC ACID,malic acid,3.222222222
TANNIC ACID,DL-ALANINE,3.076923077
TANNIC ACID,letrozole,3
TANNIC ACID,DL-Proline,3.0625
TANNIC ACID,DL-ISOLEUCINE,3.090909091
TANNIC ACID,d-Tartaric acid,3
TANNIC ACID,cis-Caffeic acid,3
TANNIC ACID,L-glutamic acid,3.598540146
TANNIC ACID,l-isoleucine,3.090909091
TANNIC ACID,D-(+)-malic acid,3.333333333
TANNIC ACID,D-alanine,3.4
TANNIC ACID,D-glutamic acid,3
TANNIC ACID,D-proline,3.333333333
TANNIC ACID,97-67-6,3.166666667
glimepiride,citric acid,2.5
glimepiride,succinic acid,2.838709677
glimepiride,DODECANE,3
glimepiride,fumaric acid,2.5
glimepiride,adenosine,2.808333333
glimepiride,HEXADECANE,3.333333333
glimepiride,L-alanine,2.347826087
glimepiride,uridine,2.666666667
glimepiride,L-proline,1.928571429
glimepiride,L-aspartic acid,2.294117647
glimepiride,L-valine,2
glimepiride,uracil,2.6
glimepiride,4-aminobutyric acid,2.882352941
glimepiride,sucrose,2.235294118
glimepiride,Isoferulic acid,3
glimepiride,L-threonine,1.875
glimepiride,L-leucine,1.846153846
glimepiride,Ethyl caffeate,3.333333333
glimepiride,creatine,2.333333333
glimepiride,18483-17-5,2.333333333
glimepiride,Ethanolamine,3.333333333
glimepiride,choline,2.4
glimepiride,malic acid,2.5
glimepiride,DL-ALANINE,2.333333333
glimepiride,letrozole,3.333333333
glimepiride,DL-Proline,2
glimepiride,DL-ISOLEUCINE,2
glimepiride,d-Tartaric acid,2.25
glimepiride,cis-Caffeic acid,2.333333333
glimepiride,L-glutamic acid,2.797101449
glimepiride,l-isoleucine,2
glimepiride,D-(+)-malic acid,2.5
glimepiride,D-alanine,2.5
glimepiride,D-glutamic acid,2.25
glimepiride,D-proline,2.5
glimepiride,97-67-6,2.571428571
Melatonin,citric acid,2.325396825
Melatonin,succinic acid,0.378378378
Melatonin,DODECANE,3.447916667
Melatonin,fumaric acid,2.755102041
Melatonin,adenosine,0.603773585
Melatonin,HEXADECANE,3.463157895
Melatonin,L-alanine,2.252173913
Melatonin,uridine,2.851485149
Melatonin,L-proline,2.367924528
Melatonin,L-aspartic acid,2.339449541
Melatonin,L-valine,2.413461538
Melatonin,uracil,2.87628866
Melatonin,4-aminobutyric acid,0.378531073
Melatonin,sucrose,2.23853211
Melatonin,Isoferulic acid,3.631578947
Melatonin,L-threonine,2.51
Melatonin,L-leucine,2.333333333
Melatonin,Ethyl caffeate,3.536842105
Melatonin,creatine,2.968421053
Melatonin,18483-17-5,2.978947368
Melatonin,Ethanolamine,3.368421053
Melatonin,choline,2.539215686
Melatonin,malic acid,2.578431373
Melatonin,DL-ALANINE,2.226890756
Melatonin,letrozole,3.768421053
Melatonin,DL-Proline,2.321100917
Melatonin,DL-ISOLEUCINE,2.346153846
Melatonin,d-Tartaric acid,2.802083333
Melatonin,cis-Caffeic acid,2.978947368
Melatonin,L-glutamic acid,0.708695652
Melatonin,l-isoleucine,2.346153846
Melatonin,D-(+)-malic acid,2.864583333
Melatonin,D-alanine,2.826530612
Melatonin,D-glutamic acid,2.90625
Melatonin,D-proline,2.90625
Melatonin,97-67-6,2.626262626
citric acid,phenylacetaldehyde,3.393939394
citric acid,vanillin,2.75
citric acid,Octanal,2.514285714
citric acid,l-Pipecolic acid,2.333333333
citric acid,1-propanol,2.515151515
citric acid,ZINGERONE,2.515151515
citric acid,safrole,3.515151515
citric acid,phenol,2.447368421
citric acid,6-Gingerol,3.060606061
citric acid,Isoginkgetin,3.060606061
citric acid,acetaldehyde,1.84
citric acid,Fisetin,2.486486486
citric acid,methylglyoxal,2.588235294
citric acid,"Butane-1,2,3,4-tetrol",3.121212121
citric acid,piperidine-2-carboxylic acid,2.333333333
citric acid,galanthamine,2.588235294
citric acid,1-butanol,2.428571429
citric acid,ERYTHRITOL,3.121212121
citric acid,CONIFERYL ALCOHOL,2.441176471
citric acid,acetone,2.361111111
citric acid,naringenin,2.555555556
citric acid,5-hydroxy-1-(4-hydroxy-3-methoxyphenyl)decan-3-one,3.060606061
citric acid,Epigalanthamin,2.588235294
citric acid,Oleamide,2.470588235
citric acid,TANNIC ACID,3.242424242
citric acid,glimepiride,2.5
citric acid,Melatonin,2.325396825
succinic acid,vanillin,2.8
succinic acid,Octanal,2.861702128
succinic acid,l-Pipecolic acid,2.739130435
succinic acid,1-propanol,2.847826087
succinic acid,ZINGERONE,2.826086957
succinic acid,phenol,2.680412371
succinic acid,6-Gingerol,3.054347826
succinic acid,Isoginkgetin,3.054347826
succinic acid,acetaldehyde,1.962686567
succinic acid,Fisetin,2.71875
succinic acid,methylglyoxal,2.935483871
succinic acid,"Butane-1,2,3,4-tetrol",3.27173913
succinic acid,piperidine-2-carboxylic acid,2.739130435
succinic acid,galanthamine,2.967741935
succinic acid,1-butanol,2.925531915
succinic acid,CONIFERYL ALCOHOL,2.827956989
succinic acid,acetone,2.8
succinic acid,naringenin,2.778947368
succinic acid,5-hydroxy-1-(4-hydroxy-3-methoxyphenyl)decan-3-one,3.054347826
succinic acid,Epigalanthamin,2.967741935
succinic acid,Oleamide,2.795698925
succinic acid,TANNIC ACID,3.576086957
succinic acid,glimepiride,2.838709677
succinic acid,Melatonin,0.378378378
DODECANE,Isoeugenol,3.6
DODECANE,phenylacetaldehyde,4
DODECANE,vanillin,3.166666667
DODECANE,salicylic acid,3.125
DODECANE,oleic acid,3.518518519
DODECANE,palmitoleic acid,3.2
DODECANE,Octanal,2.6
DODECANE,Elaidic acid,3.25
DODECANE,l-Pipecolic acid,2
DODECANE,propionic acid,3.68852459
DODECANE,1-propanol,3
DODECANE,eugenol,4
DODECANE,ZINGERONE,3
DODECANE,safrole,4
DODECANE,phenol,3.25
DODECANE,VITAMIN E,2.846153846
DODECANE,6-Gingerol,3.333333333
DODECANE,Isoginkgetin,3.333333333
DODECANE,acetaldehyde,2.911111111
DODECANE,Fisetin,3.285714286
DODECANE,methylglyoxal,3.25
DODECANE,"Butane-1,2,3,4-tetrol",3
DODECANE,piperidine-2-carboxylic acid,2
DODECANE,galanthamine,3
DODECANE,1-butanol,3
DODECANE,ERYTHRITOL,3
DODECANE,CONIFERYL ALCOHOL,3.25
DODECANE,acetone,3.166666667
DODECANE,"2-(3,4-Dihydroxyphenyl)chroman-3,5,7-triol",3
DODECANE,naringenin,3.666666667
DODECANE,DL-ALPHA-TOCOPHEROL,2.882352941
DODECANE,5-hydroxy-1-(4-hydroxy-3-methoxyphenyl)decan-3-one,3.333333333
DODECANE,Epigalanthamin,3
DODECANE,Oleamide,3
DODECANE,TANNIC ACID,3.333333333
DODECANE,glimepiride,3
DODECANE,Melatonin,3.447916667
fumaric acid,Isoeugenol,3.142857143
fumaric acid,phenylacetaldehyde,3.4
fumaric acid,vanillin,2.75
fumaric acid,salicylic acid,2.2
fumaric acid,oleic acid,2.710843373
fumaric acid,palmitoleic acid,2.142857143
fumaric acid,Octanal,2
fumaric acid,Elaidic acid,2.5
fumaric acid,l-Pipecolic acid,2.2
fumaric acid,propionic acid,2.888888889
fumaric acid,1-propanol,2.2
fumaric acid,eugenol,3.2
fumaric acid,ZINGERONE,2.2
fumaric acid,safrole,3.2
fumaric acid,phenol,2.2
fumaric acid,VITAMIN E,2.066666667
fumaric acid,6-Gingerol,2.8
fumaric acid,Isoginkgetin,2.8
fumaric acid,acetaldehyde,2.063829787
fumaric acid,Fisetin,2.222222222
fumaric acid,methylglyoxal,2.333333333
fumaric acid,"Butane-1,2,3,4-tetrol",3
fumaric acid,piperidine-2-carboxylic acid,2.2
fumaric acid,galanthamine,2.5
fumaric acid,1-butanol,2.571428571
fumaric acid,ERYTHRITOL,3
fumaric acid,CONIFERYL ALCOHOL,2.333333333
fumaric acid,acetone,2.375
fumaric acid,"2-(3,4-Dihydroxyphenyl)chroman-3,5,7-triol",2.571428571
fumaric acid,naringenin,2.875
fumaric acid,DL-ALPHA-TOCOPHEROL,2.105263158
fumaric acid,5-hydroxy-1-(4-hydroxy-3-methoxyphenyl)decan-3-one,2.8
fumaric acid,Epigalanthamin,2.5
fumaric acid,Oleamide,2.5
fumaric acid,TANNIC ACID,3.2
fumaric acid,glimepiride,2.5
fumaric acid,Melatonin,2.755102041
adenosine,vanillin,2.795081967
adenosine,Octanal,2.851239669
adenosine,l-Pipecolic acid,2.731092437
adenosine,1-propanol,2.87394958
adenosine,ZINGERONE,2.798319328
adenosine,phenol,2.60483871
adenosine,6-Gingerol,3.042016807
adenosine,Isoginkgetin,3.042016807
adenosine,acetaldehyde,2.149068323
adenosine,Fisetin,2.62601626
adenosine,methylglyoxal,2.95
adenosine,"Butane-1,2,3,4-tetrol",3.243697479
adenosine,piperidine-2-carboxylic acid,2.731092437
adenosine,galanthamine,2.958333333
adenosine,1-butanol,2.925619835
adenosine,CONIFERYL ALCOHOL,2.833333333
adenosine,acetone,2.778688525
adenosine,naringenin,2.745901639
adenosine,5-hydroxy-1-(4-hydroxy-3-methoxyphenyl)decan-3-one,3.042016807
adenosine,Epigalanthamin,2.958333333
adenosine,Oleamide,2.775
adenosine,TANNIC ACID,3.537815126
adenosine,glimepiride,2.808333333
adenosine,Melatonin,0.603773585
HEXADECANE,Isoeugenol,3.5
HEXADECANE,phenylacetaldehyde,4
HEXADECANE,vanillin,3.2
HEXADECANE,salicylic acid,3.142857143
HEXADECANE,oleic acid,3.5375
HEXADECANE,palmitoleic acid,3.25
HEXADECANE,Octanal,3
HEXADECANE,Elaidic acid,3.333333333
HEXADECANE,l-Pipecolic acid,2
HEXADECANE,propionic acid,3.7
HEXADECANE,1-propanol,3
HEXADECANE,eugenol,4
HEXADECANE,ZINGERONE,3
HEXADECANE,safrole,4
HEXADECANE,phenol,3.285714286
HEXADECANE,VITAMIN E,2.916666667
HEXADECANE,6-Gingerol,3
HEXADECANE,Isoginkgetin,3
HEXADECANE,acetaldehyde,2.977272727
HEXADECANE,Fisetin,3.333333333
HEXADECANE,methylglyoxal,3.333333333
HEXADECANE,"Butane-1,2,3,4-tetrol",3
HEXADECANE,piperidine-2-carboxylic acid,2
HEXADECANE,galanthamine,3
HEXADECANE,1-butanol,3
HEXADECANE,ERYTHRITOL,3
HEXADECANE,CONIFERYL ALCOHOL,3.333333333
HEXADECANE,acetone,3.2
HEXADECANE,"2-(3,4-Dihydroxyphenyl)chroman-3,5,7-triol",3
HEXADECANE,naringenin,3.8
HEXADECANE,DL-ALPHA-TOCOPHEROL,2.9375
HEXADECANE,5-hydroxy-1-(4-hydroxy-3-methoxyphenyl)decan-3-one,3
HEXADECANE,Epigalanthamin,3
HEXADECANE,Oleamide,3
HEXADECANE,TANNIC ACID,3
HEXADECANE,glimepiride,3.333333333
HEXADECANE,Melatonin,3.463157895
L-alanine,vanillin,2.6
L-alanine,Octanal,2.333333333
L-alanine,l-Pipecolic acid,2.272727273
L-alanine,1-propanol,2.318181818
L-alanine,ZINGERONE,2.318181818
L-alanine,phenol,2.333333333
L-alanine,6-Gingerol,2.954545455
L-alanine,Isoginkgetin,2.954545455
L-alanine,acetaldehyde,1.71875
L-alanine,Fisetin,2.384615385
L-alanine,methylglyoxal,2.391304348
L-alanine,"Butane-1,2,3,4-tetrol",2.772727273
L-alanine,piperidine-2-carboxylic acid,2.272727273
L-alanine,galanthamine,2.52173913
L-alanine,1-butanol,2
L-alanine,CONIFERYL ALCOHOL,2.304347826
L-alanine,acetone,2.12
L-alanine,naringenin,2.36
L-alanine,5-hydroxy-1-(4-hydroxy-3-methoxyphenyl)decan-3-one,2.954545455
L-alanine,Epigalanthamin,2.52173913
L-alanine,Oleamide,2.304347826
L-alanine,TANNIC ACID,3.090909091
L-alanine,glimepiride,2.347826087
L-alanine,Melatonin,2.252173913
uridine,vanillin,3
uridine,Octanal,2.6
uridine,l-Pipecolic acid,2.5
uridine,1-propanol,2.625
uridine,ZINGERONE,2.5
uridine,phenol,2.615384615
uridine,6-Gingerol,3.25
uridine,Isoginkgetin,3.25
uridine,acetaldehyde,2.28
uridine,Fisetin,2.583333333
uridine,methylglyoxal,2.666666667
uridine,"Butane-1,2,3,4-tetrol",3.25
uridine,piperidine-2-carboxylic acid,2.5
uridine,galanthamine,2.666666667
uridine,1-butanol,2.7
uridine,CONIFERYL ALCOHOL,2.666666667
uridine,acetone,2.545454545
uridine,naringenin,2.636363636
uridine,5-hydroxy-1-(4-hydroxy-3-methoxyphenyl)decan-3-one,3.25
uridine,Epigalanthamin,2.666666667
uridine,Oleamide,2.555555556
uridine,TANNIC ACID,3.375
uridine,glimepiride,2.666666667
uridine,Melatonin,2.851485149
L-proline,vanillin,2.6875
L-proline,Octanal,2
L-proline,l-Pipecolic acid,2
L-proline,1-propanol,1.692307692
L-proline,ZINGERONE,2.076923077
L-proline,phenol,2.111111111
L-proline,6-Gingerol,2.769230769
L-proline,Isoginkgetin,2.769230769
L-proline,acetaldehyde,1.763636364
L-proline,Fisetin,2.294117647
L-proline,methylglyoxal,2.071428571
L-proline,"Butane-1,2,3,4-tetrol",2.769230769
L-proline,piperidine-2-carboxylic acid,2
L-proline,galanthamine,2.214285714
L-proline,1-butanol,2.066666667
L-proline,CONIFERYL ALCOHOL,2
L-proline,acetone,2.125
L-proline,naringenin,2.1875
L-proline,5-hydroxy-1-(4-hydroxy-3-methoxyphenyl)decan-3-one,2.769230769
L-proline,Epigalanthamin,2.214285714
L-proline,Oleamide,2.071428571
L-proline,TANNIC ACID,3
L-proline,glimepiride,1.928571429
L-proline,Melatonin,2.367924528
L-aspartic acid,vanillin,2.526315789
L-aspartic acid,Octanal,2.222222222
L-aspartic acid,l-Pipecolic acid,2.1875
L-aspartic acid,1-propanol,1.9375
L-aspartic acid,ZINGERONE,2.375
L-aspartic acid,phenol,2.238095238
L-aspartic acid,6-Gingerol,2.8125
L-aspartic acid,Isoginkgetin,2.8125
L-aspartic acid,acetaldehyde,1.724137931
L-aspartic acid,Fisetin,2.35
L-aspartic acid,methylglyoxal,2.352941176
L-aspartic acid,"Butane-1,2,3,4-tetrol",2.875
L-aspartic acid,piperidine-2-carboxylic acid,2.1875
L-aspartic acid,galanthamine,2.588235294
L-aspartic acid,1-butanol,2.111111111
L-aspartic acid,CONIFERYL ALCOHOL,2.352941176
L-aspartic acid,acetone,2.105263158
L-aspartic acid,naringenin,2.473684211
L-aspartic acid,5-hydroxy-1-(4-hydroxy-3-methoxyphenyl)decan-3-one,2.8125
L-aspartic acid,Epigalanthamin,2.588235294
L-aspartic acid,Oleamide,2.352941176
L-aspartic acid,TANNIC ACID,3.25
L-aspartic acid,glimepiride,2.294117647
L-aspartic acid,Melatonin,2.339449541
L-valine,vanillin,2.642857143
L-valine,Octanal,2.076923077
L-valine,l-Pipecolic acid,2.090909091
L-valine,1-propanol,2.090909091
L-valine,ZINGERONE,2.181818182
L-valine,phenol,2.3125
L-valine,6-Gingerol,2.727272727
L-valine,Isoginkgetin,2.727272727
L-valine,acetaldehyde,1.811320755
L-valine,Fisetin,2.333333333
L-valine,methylglyoxal,2.166666667
L-valine,"Butane-1,2,3,4-tetrol",2.727272727
L-valine,piperidine-2-carboxylic acid,2.090909091
